Sale Date,Harvest Date,Planning Year,Channel Name,Product Name,Actual Price,Brought Quantity,Returned Quantity,Actual Quantity,Actual Revenue,Notes,Entry Kind
2025-07-05,7/3/2025,2025,BFM,Dandelion - bu,$5.00,20,1,19,$95.00,,actual
2025-07-05,7/3/2025,2025,BFM,Dill - bu,$4.00,8,0,8,$32.00,,actual
2025-07-05,7/3/2025,2025,BFM,Escarole - ea,$5.00,18,3,15,$75.00,,actual
2025-07-05,7/3/2025,2025,BFM,Fennel - ea,$4.00,25,0,25,$100.00,,actual
2025-07-05,7/3/2025,2025,BFM,Kale Curly - bu,$5.00,18,0,18,$90.00,,actual
2025-07-05,7/3/2025,2025,BFM,Kale Lacinato - bu,$5.00,55,0,55,$275.00,,actual
2025-07-05,7/3/2025,2025,BFM,Lettuce Mini Gem - ea,$3.00,132,1,131,$393.00,,actual
2025-07-05,7/3/2025,2025,BFM,Onion Spring - bu,$5.00,0,0,0,$0.00,,actual
2025-07-05,7/3/2025,2025,BFM,Parsley - bu,$4.00,35,0,35,$140.00,,actual
2025-07-05,7/3/2025,2025,BFM,Radicchio Round - lb,$9.00,0,0,0,$0.00,,actual
2025-07-05,7/3/2025,2025,BFM,Radicchio Variegated - lb,$9.00,0,0,0,$0.00,,actual
2025-07-05,7/3/2025,2025,BFM,Salad Mix - 1 1/3 lb,$25.00,8,0,8,$200.00,,actual
2025-07-05,7/3/2025,2025,BFM,Salad Mix - 1/3 lb,$7.00,25,0,25,$175.00,,actual
2025-07-05,7/3/2025,2025,BFM,Salad Mix - 2/3 lb ,$14.00,40,0,40,$560.00,,actual
2025-07-05,7/3/2025,2025,BFM,Scallion - bu,$4.00,51,0,51,$204.00,,actual
2025-07-05,7/3/2025,2025,BFM,Zucchini Green - lb,$3.50,59,2,57,$199.50,,actual
2025-07-05,7/3/2025,2025,BFM,Zucchini Striped - lb,$3.50,45,7,38,$133.00,,actual
2025-07-05,7/3/2025,2025,BFM,Zucchini Yellow - lb,$3.50,101.4,15,86.4,$302.40,,actual
2025-07-05,7/3/2025,2025,KFM,Tomato Cherry Sungold - pt,$7.00,14,0,14,$98.00,,actual
2025-07-09,7/8/2025,2025,EFM,Basil - bu,$4.00,12,0,12,$48.00,,actual
2025-07-09,7/8/2025,2025,EFM,Beets Golden - bu,$5.00,4,0,4,$20.00,,actual
2025-07-09,7/8/2025,2025,EFM,Beets Red - bu,$5.00,4,0,4,$20.00,,actual
2025-07-09,7/8/2025,2025,EFM,Broccolini - bu,$6.00,12,0,12,$72.00,,actual
2025-07-09,7/8/2025,2025,EFM,Cabbage Chinese - lb,$4.00,8.6,0.75,7.85,$31.40,,actual
2025-07-09,7/8/2025,2025,EFM,Cabbage Cone - lb,$2.50,0,0,0,$0.00,,actual
2025-07-09,7/8/2025,2025,EFM,Carrot Bulk - lb,$3.50,20,1.5,18.5,$64.75,,actual
2025-07-09,7/8/2025,2025,EFM,Chard - bu,$5.00,3,0,3,$15.00,,actual
2025-07-09,7/8/2025,2025,EFM,Cilantro - bu,$4.00,4,0,4,$16.00,,actual
2025-07-09,7/8/2025,2025,EFM,Collards - bu,$5.00,3,0,3,$15.00,,actual
2025-07-09,7/8/2025,2025,EFM,Cucumber - lb,$3.50,5,0,5,$17.50,,actual
2025-07-09,7/8/2025,2025,EFM,Cucumber Katrina - lb,$4.50,14,0,14,$63.00,,actual
2025-07-09,7/8/2025,2025,EFM,Cucumber Pickling - lb,$3.50,6,0,6,$21.00,,actual
2025-07-09,7/8/2025,2025,EFM,Dandelion - bu,$5.00,3,0,3,$15.00,,actual
2025-07-09,7/8/2025,2025,EFM,Dill - bu,$4.00,0,0,0,$0.00,,actual
2025-07-09,7/8/2025,2025,EFM,Escarole - ea,$5.00,4,1,3,$15.00,,actual
2025-07-09,7/8/2025,2025,EFM,Fennel - ea,$4.00,6,0,6,$24.00,,actual
2025-07-09,7/8/2025,2025,EFM,Kale Curly - bu,$5.00,3,0,3,$15.00,,actual
2025-07-09,7/8/2025,2025,EFM,Kale Lacinato - bu,$5.00,10,0,10,$50.00,,actual
2025-07-09,7/8/2025,2025,EFM,Lettuce Mini Gem - ea,$3.00,12,0,12,$36.00,,actual
2025-07-09,7/8/2025,2025,EFM,Onion Spring - bu,$5.00,7,0,7,$35.00,Variety: yellow,actual
2025-07-09,7/8/2025,2025,EFM,Onion Spring - bu,$5.00,8,0,8,$40.00,Variety: red,actual
2025-07-09,7/8/2025,2025,EFM,Parsley - bu,$4.00,4,0,4,$16.00,,actual
2025-07-09,7/8/2025,2025,EFM,Salad Mix - 1/3 lb,$7.00,7,0,7,$49.00,,actual
2025-07-09,7/8/2025,2025,EFM,Salad Mix - 2/3 lb ,$14.00,12,0,12,$168.00,,actual
2025-07-09,7/8/2025,2025,EFM,Scallion - bu,$4.00,10,0,10,$40.00,,actual
2025-07-09,7/8/2025,2025,EFM,Tomato Cherry Mix - Pt,$7.00,3,0,3,$21.00,,actual
2025-07-09,7/8/2025,2025,EFM,Tomato Cherry Sungold - pt,$7.00,13,0,13,$91.00,,actual
2025-07-09,7/8/2025,2025,EFM,Zucchini Green - lb,$3.50,8,1,7,$24.50,,actual
2025-07-09,7/8/2025,2025,EFM,Zucchini Striped - lb,$3.50,6,0,6,$21.00,,actual
2025-07-09,7/8/2025,2025,EFM,Zucchini Yellow - lb,$3.50,6,1,5,$17.50,,actual
2025-07-12,7/10/2025,2025,KFM,Basil - bu,$4.00,50,3,47,$188.00,,actual
2025-07-12,7/10/2025,2025,KFM,Beets Golden - bu,$5.00,25,0,25,$125.00,,actual
2025-07-12,7/10/2025,2025,KFM,Beets Red - bu,$5.00,20,0,20,$100.00,,actual
2025-07-12,7/10/2025,2025,KFM,Broccolini - bu,$6.00,53,0,53,$318.00,,actual
2025-07-12,7/10/2025,2025,KFM,Cabbage Chinese - lb,$4.00,29.6,1,28.6,$114.40,,actual
2025-07-12,7/10/2025,2025,KFM,Cabbage Cone - lb,$2.50,7.4,0,7.4,$18.50,,actual
2025-07-12,7/10/2025,2025,KFM,Cabbage Red - lb,$2.50,1.25,0,1.25,$3.13,,actual
2025-07-12,7/10/2025,2025,KFM,Carrot Bulk - lb,$3.50,60,10,50,$175.00,,actual
2025-07-12,7/10/2025,2025,KFM,Cauliflower Sprouting - lb,$6.00,8.7,0,8.7,$52.20,,actual
2025-07-12,7/10/2025,2025,KFM,Celery - bu,$5.00,35,3,32,$160.00,,actual
2025-07-12,7/10/2025,2025,KFM,Chard - bu,$5.00,21,4,17,$85.00,,actual
2025-07-12,7/10/2025,2025,KFM,Cilantro - bu,$4.00,70,32,38,$152.00,,actual
2025-07-12,7/10/2025,2025,KFM,Collards - bu,$5.00,20,13,7,$35.00,,actual
2025-07-12,7/10/2025,2025,KFM,Cucumber - lb,$3.50,119,40,79,$276.50,,actual
2025-07-12,7/10/2025,2025,KFM,Cucumber Katrina - lb,$4.50,93,0,93,$418.50,,actual
2025-07-12,7/10/2025,2025,KFM,Cucumber Pickling - lb,$3.50,94.25,40,54.25,$189.88,,actual
2025-07-12,7/10/2025,2025,KFM,Dandelion - bu,$5.00,16,9,7,$35.00,,actual
2025-07-12,7/10/2025,2025,KFM,Dill - bu,$4.00,0,0,0,$0.00,,actual
2025-07-12,7/10/2025,2025,KFM,Eggplant Asian - lb,$5.00,0,0,0,$0.00,,actual
2025-07-12,7/10/2025,2025,KFM,Escarole - ea,$5.00,23,4,19,$95.00,,actual
2025-07-12,7/10/2025,2025,KFM,Fennel - ea,$4.00,43,1,42,$168.00,,actual
2025-07-12,7/10/2025,2025,KFM,Kale Curly - bu,$5.00,16,3,13,$65.00,,actual
2025-07-12,7/10/2025,2025,KFM,Kale Lacinato - bu,$5.00,60,9,51,$255.00,,actual
2025-07-12,7/10/2025,2025,KFM,Lettuce Mini Gem - ea,$3.00,51,0,51,$153.00,,actual
2025-07-12,7/10/2025,2025,KFM,Onion Spring - bu,$5.00,18,0,18,$90.00,Variety: yellow,actual
2025-07-12,7/10/2025,2025,KFM,Onion Spring - bu,$5.00,15,0,15,$75.00,Variety: red,actual
2025-07-12,7/10/2025,2025,KFM,Parsley - bu,$4.00,50,5,45,$180.00,,actual
2025-07-12,7/10/2025,2025,KFM,Radicchio Round - lb,$9.00,0,0,0,$0.00,,actual
2025-07-12,7/10/2025,2025,KFM,Radicchio Variegated - lb,$9.00,0,0,0,$0.00,,actual
2025-07-12,7/10/2025,2025,KFM,Salad Mix - 1 1/3 lb,$25.00,7,0,7,$175.00,,actual
2025-07-12,7/10/2025,2025,KFM,Salad Mix - 1/3 lb,$7.00,30,0,30,$210.00,,actual
2025-07-12,7/10/2025,2025,KFM,Salad Mix - 2/3 lb ,$14.00,32,0,32,$448.00,,actual
2025-07-12,7/10/2025,2025,KFM,Scallion - bu,$4.00,60,1,59,$236.00,,actual
2025-07-12,7/10/2025,2025,KFM,Tomato Cherry Mix - Pt,$7.00,11,0,11,$77.00,,actual
2025-07-12,7/10/2025,2025,KFM,Tomato Cherry Sungold - pt,$7.00,33,0,33,$231.00,,actual
2025-07-12,7/10/2025,2025,BFM,Basil - bu,$4.00,50,0,50,$200.00,,actual
2025-07-12,7/10/2025,2025,BFM,Beets Golden - bu,$5.00,22,0,22,$110.00,,actual
2025-07-12,7/10/2025,2025,BFM,Beets Red - bu,$5.00,20,0,20,$100.00,,actual
2025-07-12,7/10/2025,2025,BFM,Broccolini - bu,$6.00,52,0,52,$312.00,,actual
2025-07-12,7/10/2025,2025,BFM,Cabbage Chinese - lb,$4.00,25.6,2.7,22.9,$91.60,,actual
2025-07-12,7/10/2025,2025,BFM,Cabbage Cone - lb,$2.50,8.3,0,8.3,$20.75,,actual
2025-07-12,7/10/2025,2025,BFM,Carrot Bulk - lb,$3.50,60,0.5,59.5,$208.25,,actual
2025-07-12,7/10/2025,2025,BFM,Chard - bu,$5.00,26,1,25,$125.00,,actual
2025-07-12,7/10/2025,2025,BFM,Cilantro - bu,$4.00,34,14,20,$80.00,,actual
2025-07-12,7/10/2025,2025,BFM,Collards - bu,$5.00,15,6,9,$45.00,,actual
2025-07-12,7/10/2025,2025,BFM,Cucumber - lb,$3.50,100,12.4,87.6,$306.60,,actual
2025-07-12,7/10/2025,2025,BFM,Cucumber Katrina - lb,$4.50,85,5.4,79.6,$358.20,,actual
2025-07-12,7/10/2025,2025,BFM,Cucumber Pickling - lb,$3.50,80,9.9,70.1,$245.35,,actual
2025-07-12,7/10/2025,2025,BFM,Dandelion - bu,$5.00,20,0,20,$100.00,,actual
2025-07-12,7/10/2025,2025,BFM,Dill - bu,$4.00,0,0,0,$0.00,,actual
2025-07-12,7/10/2025,2025,BFM,Escarole - ea,$5.00,15,-2,17,$85.00,,actual
2025-07-12,7/10/2025,2025,BFM,Fennel - ea,$4.00,42,0,42,$168.00,,actual
2025-07-12,7/10/2025,2025,BFM,Kale Curly - bu,$5.00,22,-3,25,$125.00,,actual
2025-07-12,7/10/2025,2025,BFM,Kale Lacinato - bu,$5.00,60,15,45,$225.00,,actual
2025-07-12,7/10/2025,2025,BFM,Lettuce Mini Gem - ea,$3.00,51,0,51,$153.00,,actual
2025-07-12,7/10/2025,2025,BFM,Onion Spring - bu,$5.00,18,0,18,$90.00,Variety: yellow,actual
2025-07-12,7/10/2025,2025,BFM,Onion Spring - bu,$5.00,15,0,15,$75.00,Variety: red,actual
2025-07-12,7/10/2025,2025,BFM,Parsley - bu,$4.00,45,6,39,$156.00,,actual
2025-07-12,7/10/2025,2025,BFM,Radicchio Round - lb,$9.00,0,0,0,$0.00,,actual
2025-07-12,7/10/2025,2025,BFM,Radicchio Variegated - lb,$9.00,0,0,0,$0.00,,actual
2025-07-12,7/10/2025,2025,BFM,Salad Mix - 1 1/3 lb,$25.00,7,0,7,$175.00,,actual
2025-07-12,7/10/2025,2025,BFM,Salad Mix - 1/3 lb,$7.00,30,1,29,$203.00,,actual
2025-07-12,7/10/2025,2025,BFM,Salad Mix - 2/3 lb ,$14.00,45,2,43,$602.00,,actual
2025-07-12,7/10/2025,2025,BFM,Scallion - bu,$4.00,55,1,54,$216.00,,actual
2025-07-12,7/10/2025,2025,BFM,Tomato Cherry Mix - Pt,$7.00,11,0,11,$77.00,,actual
2025-07-12,7/10/2025,2025,BFM,Tomato Cherry Sungold - pt,$7.00,33,0,33,$231.00,,actual
2025-07-12,7/10/2025,2025,BFM,Zucchini Green - lb,$3.50,75,1.3,73.7,$257.95,,actual
2025-07-12,7/10/2025,2025,BFM,Zucchini Striped - lb,$3.50,45,0.5,44.5,$155.75,,actual
2025-07-12,7/10/2025,2025,BFM,Zucchini Yellow - lb,$3.50,90,2,88,$308.00,,actual
2025-07-12,7/10/2025,2025,KFM,Zucchini Green - lb,$3.50,67.5,15,52.5,$183.75,,actual
2025-07-12,7/10/2025,2025,BFM,Celery - bu,$5.00,25,1,24,$120.00,,actual
2025-07-12,7/10/2025,2025,KFM,Zucchini Striped - lb,$3.50,53.75,53.75,0,$0.00,,actual
2025-07-12,7/10/2025,2025,BFM,Cabbage Savoy - lb,$2.50,0,0,0,$0.00,,actual
2025-07-12,7/10/2025,2025,KFM,Zucchini Yellow - lb,$3.50,93,60,33,$115.50,,actual
2025-07-16,7/15/2025,2025,EFM,Basil - bu,$4.00,15,7,8,$32.00,,actual
2025-07-16,7/15/2025,2025,EFM,Beets Golden - bu,$5.00,5,1,4,$20.00,,actual
2025-07-16,7/15/2025,2025,EFM,Beets Red - bu,$5.00,6,0,6,$30.00,,actual
2025-07-16,7/15/2025,2025,EFM,Broccolini - bu,$6.00,12,0,12,$72.00,,actual
2025-07-16,7/15/2025,2025,EFM,Cabbage Chinese - lb,$4.00,2.45,0.7,1.75,$7.00,,actual
2025-07-16,7/15/2025,2025,EFM,Cabbage Cone - lb,$2.50,4.25,4.25,0,$0.00,,actual
2025-07-16,7/15/2025,2025,EFM,Cabbage Flat - lb,$2.50,0,0,0,$0.00,,actual
2025-07-16,7/15/2025,2025,EFM,Cabbage Red - lb,$2.50,3.85,0,3.85,$9.63,,actual
2025-07-16,7/15/2025,2025,EFM,Cabbage Savoy - lb,$2.50,2.3,0,2.3,$5.75,,actual
2025-07-16,7/15/2025,2025,EFM,Carrot Bulk - lb,$3.50,20,14.3,5.7,$19.95,,actual
2025-07-16,7/15/2025,2025,EFM,Celery - bu,$5.00,6,0,6,$30.00,,actual
2025-07-16,7/15/2025,2025,EFM,Chard - bu,$5.00,5,0,5,$25.00,,actual
2025-07-16,7/15/2025,2025,EFM,Cilantro - bu,$4.00,5,1,4,$16.00,,actual
2025-07-16,7/15/2025,2025,EFM,Collards - bu,$5.00,5,3,2,$10.00,,actual
2025-07-16,7/15/2025,2025,EFM,Cucumber - lb,$3.50,8,2,6,$21.00,,actual
2025-07-16,7/15/2025,2025,EFM,Cucumber Katrina - lb,$4.50,15,0.45,14.55,$65.48,,actual
2025-07-16,7/15/2025,2025,EFM,Cucumber Pickling - lb,$3.50,7,1,6,$21.00,,actual
2025-07-16,7/15/2025,2025,EFM,Dandelion - bu,$5.00,5,1,4,$20.00,,actual
2025-07-16,7/15/2025,2025,EFM,Dill - bu,$4.00,5,1,4,$16.00,,actual
2025-07-16,7/15/2025,2025,EFM,Eggplant Asian - lb,$5.00,0,0,0,$0.00,,actual
2025-07-16,7/15/2025,2025,EFM,Eggplant Italian Black - lb,$5.00,5,0,5,$25.00,,actual
2025-07-16,7/15/2025,2025,EFM,Eggplant Italian Striped - lb,$5.00,5,0,5,$25.00,,actual
2025-07-16,7/15/2025,2025,EFM,Eggplant Mini - Pt,$6.00,0,0,0,$0.00,,actual
2025-07-16,7/15/2025,2025,EFM,Escarole - ea,$5.00,4,2,2,$10.00,,actual
2025-07-16,7/15/2025,2025,EFM,Fennel - ea,$4.00,6,0,6,$24.00,,actual
2025-07-16,7/15/2025,2025,EFM,Kale Curly - bu,$5.00,5,3,2,$10.00,,actual
2025-07-16,7/15/2025,2025,EFM,Kale Lacinato - bu,$5.00,12,3,9,$45.00,,actual
2025-07-16,7/15/2025,2025,EFM,Lettuce Mini Gem - ea,$3.00,12,4,8,$24.00,,actual
2025-07-16,7/15/2025,2025,EFM,Onion Spring - bu,$5.00,8,4,4,$20.00,Variety: yellow,actual
2025-07-16,7/15/2025,2025,EFM,Onion Spring - bu,$5.00,8,4,4,$20.00,Variety: red,actual
2025-07-16,7/15/2025,2025,EFM,Parsley - bu,$4.00,5,4,1,$4.00,,actual
2025-07-16,7/15/2025,2025,EFM,Radicchio Round - lb,$9.00,0,0,0,$0.00,,actual
2025-07-16,7/15/2025,2025,EFM,Radicchio Variegated - lb,$9.00,0,0,0,$0.00,,actual
2025-07-16,7/15/2025,2025,EFM,Salad Mix - 1 1/3 lb,$25.00,2,0,2,$50.00,,actual
2025-07-16,7/15/2025,2025,EFM,Salad Mix - 1/3 lb,$7.00,8,2,6,$42.00,,actual
2025-07-16,7/15/2025,2025,EFM,Salad Mix - 2/3 lb ,$14.00,11,3,8,$112.00,,actual
2025-07-16,7/15/2025,2025,EFM,Scallion - bu,$4.00,12,2,10,$40.00,,actual
2025-07-16,7/15/2025,2025,EFM,Tomato Cherry Mix - Pt,$7.00,10,0,10,$70.00,,actual
2025-07-16,7/15/2025,2025,EFM,Tomato Cherry Sungold - pt,$7.00,12,0,12,$84.00,,actual
2025-07-16,7/15/2025,2025,EFM,Zucchini Green - lb,$3.50,8.25,0.5,7.75,$27.13,,actual
2025-07-16,7/15/2025,2025,EFM,Zucchini Striped - lb,$3.50,7,2,5,$17.50,,actual
2025-07-16,7/15/2025,2025,EFM,Zucchini Yellow - lb,$3.50,6,0.7,5.3,$18.55,,actual
2025-07-19,7/17/2025,2025,KFM,Basil - bu,$4.00,50,11,39,$156.00,,actual
2025-07-19,7/17/2025,2025,KFM,Beets Golden - bu,$5.00,35,4,31,$155.00,,actual
2025-07-19,7/17/2025,2025,KFM,Beets Red - bu,$5.00,25,5,20,$100.00,,actual
2025-07-19,7/17/2025,2025,KFM,Broccolini - bu,$6.00,0,0,0,$0.00,,actual
2025-07-19,7/17/2025,2025,KFM,Cabbage Chinese - lb,$4.00,11.9,1.5,10.4,$41.60,,actual
2025-07-19,7/17/2025,2025,KFM,Cabbage Cone - lb,$3.00,32.7,1.5,31.2,$93.60,,actual
2025-07-19,7/17/2025,2025,KFM,Cabbage Flat - lb,$3.00,21.5,0,21.5,$64.50,,actual
2025-07-19,7/17/2025,2025,KFM,Cabbage Red - lb,$3.00,43.4,11.6,31.8,$95.40,,actual
2025-07-19,7/17/2025,2025,KFM,Cabbage Savoy - lb,$3.00,9.7,6,3.7,$11.10,,actual
2025-07-19,7/17/2025,2025,KFM,Carrot Bulk - lb,$3.50,60,20,40,$140.00,,actual
2025-07-19,7/17/2025,2025,KFM,Celery - bu,$5.00,32,11,21,$105.00,,actual
2025-07-19,7/17/2025,2025,KFM,Chard - bu,$5.00,19,4,15,$75.00,,actual
2025-07-19,7/17/2025,2025,KFM,Cilantro - bu,$4.00,25,0,25,$100.00,,actual
2025-07-19,7/17/2025,2025,KFM,Collards - bu,$5.00,12,2,10,$50.00,,actual
2025-07-19,7/17/2025,2025,KFM,Cucumber - lb,$3.50,95.7,65,30.7,$107.45,,actual
2025-07-19,7/17/2025,2025,KFM,Cucumber Katrina - lb,$4.50,69.75,4,65.75,$295.88,,actual
2025-07-19,7/17/2025,2025,KFM,Cucumber Pickling - lb,$3.50,104.25,25,79.25,$277.38,,actual
2025-07-19,7/17/2025,2025,KFM,Dandelion - bu,$5.00,10,0,10,$50.00,,actual
2025-07-19,7/17/2025,2025,KFM,Dill - bu,$4.00,7,0,7,$28.00,,actual
2025-07-19,7/17/2025,2025,KFM,Eggplant Asian - lb,$5.00,13.5,0,13.5,$67.50,,actual
2025-07-19,7/17/2025,2025,KFM,Eggplant Italian Black - lb,$5.00,12.4,0,12.4,$62.00,,actual
2025-07-19,7/17/2025,2025,KFM,Eggplant Italian Striped - lb,$5.00,9.4,0,9.4,$47.00,,actual
2025-07-19,7/17/2025,2025,KFM,Eggplant Mini - Qt,$11.00,18.9,0,18.9,$207.90,,actual
2025-07-19,7/17/2025,2025,KFM,Escarole - ea,$5.00,27,3,24,$120.00,,actual
2025-07-19,7/17/2025,2025,KFM,Fennel - ea,$4.00,43,2,41,$164.00,,actual
2025-07-19,7/17/2025,2025,KFM,Kale Curly - bu,$5.00,15,0,15,$75.00,,actual
2025-07-19,7/17/2025,2025,KFM,Kale Lacinato - bu,$5.00,74,37,37,$185.00,,actual
2025-07-19,7/17/2025,2025,KFM,Lettuce Mini Gem - ea,$3.00,17,0,17,$51.00,,actual
2025-07-19,7/17/2025,2025,KFM,Onion Spring - bu,$5.00,25,0,25,$125.00,Variety: yellow,actual
2025-07-19,7/17/2025,2025,KFM,Onion Spring - bu,$5.00,25,0,25,$125.00,Variety: red,actual
2025-07-19,7/17/2025,2025,KFM,Parsley - bu,$4.00,45,3,42,$168.00,,actual
2025-07-19,7/17/2025,2025,KFM,Radicchio Round - lb,$9.00,8.5,0,8.5,$76.50,,actual
2025-07-19,7/17/2025,2025,KFM,Radicchio Variegated - lb,$9.00,0,0,0,$0.00,,actual
2025-07-19,7/17/2025,2025,KFM,Salad Mix - 1 1/3 lb,$25.00,5,0,5,$125.00,,actual
2025-07-19,7/17/2025,2025,KFM,Salad Mix - 1/3 lb,$7.00,32,0,32,$224.00,,actual
2025-07-19,7/17/2025,2025,KFM,Salad Mix - 2/3 lb ,$14.00,32,0,32,$448.00,,actual
2025-07-19,7/17/2025,2025,KFM,Scallion - bu,$4.00,52,5,47,$188.00,,actual
2025-07-19,7/17/2025,2025,KFM,Tomato Cherry Mix - Pt,$6.00,83,0,83,$497.92,,actual
2025-07-19,7/17/2025,2025,KFM,Tomato Cherry Sungold - pt,$6.00,86,0,86,$515.91,,actual
2025-07-19,7/17/2025,2025,KFM,Zucchini Green - lb,$3.50,64,35,29,$101.50,,actual
2025-07-19,7/17/2025,2025,KFM,Zucchini Striped - lb,$3.50,30,8,22,$77.00,,actual
2025-07-19,7/17/2025,2025,KFM,Zucchini Yellow - lb,$3.50,100,55,45,$157.50,,actual
2025-07-19,7/17/2025,2025,BFM,Basil - bu,$4.00,60,11,49,$196.00,,actual
2025-07-19,7/17/2025,2025,BFM,Beets Golden - bu,$5.00,35,0,35,$175.00,,actual
2025-07-19,7/17/2025,2025,BFM,Beets Red - bu,$5.00,25,0,25,$125.00,,actual
2025-07-19,7/17/2025,2025,BFM,Broccolini - bu,$6.00,26,0,26,$156.00,,actual
2025-07-19,7/17/2025,2025,BFM,Cabbage Chinese - lb,$4.00,11.9,5.5,6.4,$25.60,,actual
2025-07-19,7/17/2025,2025,BFM,Cabbage Cone - lb,$3.00,35.2,14.1,21.1,$63.30,,actual
2025-07-19,7/17/2025,2025,BFM,Cabbage Flat - lb,$3.00,22.6,0,22.6,$67.80,,actual
2025-07-19,7/17/2025,2025,BFM,Cabbage Red - lb,$3.00,43.3,15.8,27.5,$82.50,,actual
2025-07-19,7/17/2025,2025,BFM,Cabbage Savoy - lb,$3.00,8.8,0,8.8,$26.40,,actual
2025-07-19,7/17/2025,2025,BFM,Carrot Bulk - lb,$3.50,70,2,68,$238.00,,actual
2025-07-19,7/17/2025,2025,BFM,Celery - bu,$5.00,25,8,17,$85.00,,actual
2025-07-19,7/17/2025,2025,BFM,Chard - bu,$5.00,25,0,25,$125.00,,actual
2025-07-19,7/17/2025,2025,BFM,Cilantro - bu,$4.00,0,0,0,$0.00,,actual
2025-07-19,7/17/2025,2025,BFM,Collards - bu,$5.00,12,6,6,$30.00,,actual
2025-07-19,7/17/2025,2025,BFM,Cucumber - lb,$3.50,100,32.2,67.8,$237.30,,actual
2025-07-19,7/17/2025,2025,BFM,Cucumber Katrina - lb,$4.50,65.5,0.7,64.8,$291.60,,actual
2025-07-19,7/17/2025,2025,BFM,Cucumber Pickling - lb,$3.50,100.5,30.3,70.2,$245.70,,actual
2025-07-19,7/17/2025,2025,BFM,Dandelion - bu,$5.00,20,7,13,$65.00,,actual
2025-07-19,7/17/2025,2025,BFM,Dill - bu,$4.00,0,0,0,$0.00,,actual
2025-07-19,7/17/2025,2025,BFM,Eggplant Asian - lb,$5.00,0,0,0,$0.00,,actual
2025-07-19,7/17/2025,2025,BFM,Eggplant Italian Black - lb,$5.00,0,0,0,$0.00,,actual
2025-07-19,7/17/2025,2025,BFM,Eggplant Italian Striped - lb,$5.00,0,0,0,$0.00,,actual
2025-07-19,7/17/2025,2025,BFM,Eggplant Mini - Qt,$11.00,0,0,0,$0.00,,actual
2025-07-19,7/17/2025,2025,BFM,Escarole - ea,$5.00,18,7,11,$55.00,,actual
2025-07-19,7/17/2025,2025,BFM,Fennel - ea,$4.00,40,3,37,$148.00,,actual
2025-07-19,7/17/2025,2025,BFM,Kale Curly - bu,$5.00,25,0,25,$125.00,,actual
2025-07-19,7/17/2025,2025,BFM,Kale Lacinato - bu,$5.00,45,0,45,$225.00,,actual
2025-07-19,7/17/2025,2025,BFM,Lettuce Mini Gem - ea,$3.00,17,0,17,$51.00,,actual
2025-07-19,7/17/2025,2025,BFM,Onion Spring - bu,$5.00,25,0,25,$125.00,Variety: yellow,actual
2025-07-19,7/17/2025,2025,BFM,Onion Spring - bu,$5.00,25,0,25,$125.00,Variety: red,actual
2025-07-19,7/17/2025,2025,BFM,Parsley - bu,$4.00,40,3,37,$148.00,,actual
2025-07-19,7/17/2025,2025,BFM,Radicchio Round - lb,$9.00,9.3,1.3,8,$72.00,,actual
2025-07-19,7/17/2025,2025,BFM,Radicchio Variegated - lb,$9.00,0,0,0,$0.00,,actual
2025-07-19,7/17/2025,2025,BFM,Salad Mix - 1 1/3 lb,$25.00,7,0,7,$175.00,,actual
2025-07-19,7/17/2025,2025,BFM,Salad Mix - 1/3 lb,$7.00,30,0,30,$210.00,,actual
2025-07-19,7/17/2025,2025,BFM,Salad Mix - 2/3 lb ,$14.00,38,0,38,$532.00,,actual
2025-07-19,7/17/2025,2025,BFM,Scallion - bu,$4.00,49,7,42,$168.00,,actual
2025-07-19,7/17/2025,2025,BFM,Tomato Cherry Mix - Pt,$6.00,90,0,90,$539.91,,actual
2025-07-19,7/17/2025,2025,BFM,Tomato Cherry Sungold - pt,$6.00,90,0,90,$539.91,,actual
2025-07-19,7/17/2025,2025,BFM,Zucchini Green - lb,$3.50,45,-15,60,$210.00,,actual
2025-07-19,7/17/2025,2025,BFM,Zucchini Striped - lb,$3.50,31,0.7,30.3,$106.05,,actual
2025-07-19,7/17/2025,2025,BFM,Zucchini Yellow - lb,$3.50,100,40,60,$210.00,,actual
2025-07-19,7/17/2025,2025,KFM,Tomato Heirloom - lb,$5.00,18,0,18,$90.00,,actual
2025-07-19,7/17/2025,2025,BFM,Tomato Heirloom - lb,$5.00,15,0,15,$75.00,,actual
2025-07-23,7/22/2025,2025,EFM,Basil - bu,$4.00,8,7,1,$4.00,,actual
2025-07-23,7/22/2025,2025,EFM,Beets Golden - bu,$5.00,5,2,3,$15.00,,actual
2025-07-23,7/22/2025,2025,EFM,Beets Red - bu,$5.00,5,0,5,$25.00,,actual
2025-07-23,7/22/2025,2025,EFM,Cabbage Chinese - lb,$4.00,2.1,0,2.1,$8.40,,actual
2025-07-23,7/22/2025,2025,EFM,Cabbage Cone - lb,$3.00,4.1,2.5,1.6,$4.80,,actual
2025-07-23,7/22/2025,2025,EFM,Cabbage Flat - lb,$3.00,4.6,4.6,0,$0.00,,actual
2025-07-23,7/22/2025,2025,EFM,Cabbage Red - lb,$3.00,5,1,4,$12.00,,actual
2025-07-23,7/22/2025,2025,EFM,Cabbage Savoy - lb,$3.00,3.8,2.4,1.4,$4.20,,actual
