Pack Date,Planning Year,Mix Product Name,Component Crop Name,Component Percent,Component Quantity,Component Unit,Variety Request,Safety Factor,Harvest Date,Notes,Component Source Type
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
,No Date,,,,0,,,,,,crop
