Sale Date,Harvest Date,Planning Year,Channel Name,Product Name,Actual Price,Brought Quantity,Returned Quantity,Actual Quantity,Actual Revenue,Notes,Entry Kind
2023-08-26,8/24/2023,2023,KFM,Cabbage - lb,$2.00,28.5,0,28.5,$57.00,Variety: Red,actual
2023-08-26,8/24/2023,2023,KFM,Cabbage - lb,$2.00,16,0,16,$32.00,Variety: Tendersweet,actual
2023-08-26,8/24/2023,2023,KFM,Cabbage - lb,$2.00,9.7,0,9.7,$19.40,Variety: Savoy,actual
2023-08-26,8/24/2023,2023,KFM,Carrot Bulk - lb,$3.50,82,21,61,$213.50,,actual
2023-08-26,8/24/2023,2023,KFM,Celery - bunch,$4.00,28,0,28,$112.00,,actual
2023-08-26,8/24/2023,2023,KFM,Cilantro - bunch,$3.50,70,0,70,$245.00,,actual
2023-08-26,8/24/2023,2023,KFM,Cucumber - lb,$3.00,73,2.4,70.6,$211.80,,actual
2023-08-26,8/24/2023,2023,KFM,Cucumber Pickling - lb,$3.00,65,6.8,58.2,$174.60,,actual
2023-08-26,8/24/2023,2023,KFM,Dandelion - bunch,$4.00,20,0,20,$80.00,,actual
2023-08-26,8/24/2023,2023,KFM,Dill - bunch,$3.50,18,0,18,$63.00,,actual
2023-08-26,8/24/2023,2023,KFM,Eggplant - lb,$4.00,30,5.8,24.2,$96.80,,actual
2023-08-26,8/24/2023,2023,KFM,Eggplant Mini - pint,$5.00,23,0,23,$115.00,,actual
2023-08-26,8/24/2023,2023,KFM,Eggplant Mini - quart,$9.00,18,0,18,$162.00,,actual
2023-08-26,8/24/2023,2023,KFM,Garlic - lb,$16.00,15,0,15,$240.00,,actual
2023-08-26,8/24/2023,2023,KFM,Kale Curly - bunch,$4.00,35,0,35,$140.00,,actual
2023-08-26,8/24/2023,2023,KFM,Kale Lacinato - bunch,$4.00,35,0,35,$140.00,,actual
2023-08-26,8/24/2023,2023,KFM,Lettuce Mini/Gem - head,$3.00,0,0,0,$0.00,,actual
2023-08-26,8/24/2023,2023,KFM,Parsley - bunch,$3.50,50,3,47,$164.50,,actual
2023-08-26,8/24/2023,2023,KFM,Pepper Carmen - lb,$4.00,0,0,0,$0.00,,actual
2023-08-26,8/24/2023,2023,KFM,Pepper Hot - each,$1.00,75,0,75,$75.00,,actual
2023-08-26,8/24/2023,2023,KFM,Pepper Hot - each,$1.00,40,0,40,$40.00,Variety: Long,actual
2023-08-26,8/24/2023,2023,KFM,Pepper Shishito - pint,$5.00,25,5,20,$100.00,,actual
2023-08-26,8/24/2023,2023,KFM,Pepper Shishito - quart,$9.00,39,5,34,$306.00,,actual
2023-08-26,8/24/2023,2023,KFM,Potato White - lb,$3.50,65,14.2,50.8,$177.80,Variety: Red,actual
2023-08-26,8/24/2023,2023,KFM,Tomato Cherry - pint,$5.00,35,0,35,$175.00,Variety: Sungold,actual
2023-08-26,8/24/2023,2023,KFM,Tomato Cherry - pint,$5.00,60,0,60,$300.00,Variety: Rainbow,actual
2023-08-26,8/24/2023,2023,KFM,Tomato Heirloom - lb,$4.00,150,3,147,$588.00,,actual
2023-08-26,8/24/2023,2023,KFM,Winter Squash Acorn Type - lb,$3.00,0,0,0,$0.00,,actual
2023-08-26,8/24/2023,2023,KFM,Winter Squash Delicata - lb,$3.50,27.9,0,27.9,$97.65,,actual
2023-09-02,8/31/2023,2023,BFM,Basil - bunch,$3.50,50,0,50,$175.00,,actual
2023-09-02,8/31/2023,2023,BFM,Bean Snap - bunch,$5.00,19,0,19,$95.00,,actual
2023-09-02,8/31/2023,2023,BFM,Bean Snap - lb,$5.00,0,0,0,$0.00,,actual
2023-09-02,8/31/2023,2023,BFM,Beets Red - bunch,$4.00,18,0,18,$72.00,,actual
2023-09-02,8/31/2023,2023,BFM,Cabbage - lb,$2.00,24.2,4.8,19.4,$38.80,Variety: Caraflex,actual
2023-09-02,8/31/2023,2023,BFM,Cabbage - lb,$2.00,28.3,4.2,24.1,$48.20,Variety: Red,actual
2023-09-02,8/31/2023,2023,BFM,Cabbage - lb,$2.00,6.75,0,6.75,$13.50,Variety: Tendersweet,actual
2023-09-02,8/31/2023,2023,BFM,Cabbage - lb,$2.00,9.6,3.2,6.4,$12.80,Variety: Savoy,actual
2023-09-02,8/31/2023,2023,BFM,Carrot Bulk - lb,$3.50,63,30,33,$115.50,,actual
2023-09-02,8/31/2023,2023,BFM,Chard - bunch,$4.00,25,0,25,$100.00,,actual
2023-09-02,8/31/2023,2023,BFM,Cilantro - bunch,$3.50,0,0,0,$0.00,,actual
2023-09-02,8/31/2023,2023,BFM,Collards - bunch,$4.00,20,1,19,$76.00,,actual
2023-09-02,8/31/2023,2023,BFM,Cucumber - lb,$3.00,90,20,70,$210.00,,actual
2023-09-02,8/31/2023,2023,BFM,Cucumber Pickling - lb,$3.00,55,5,50,$150.00,,actual
2023-09-02,8/31/2023,2023,BFM,Dandelion - bunch,$4.00,15,6,9,$36.00,,actual
2023-09-02,8/31/2023,2023,BFM,Eggplant - lb,$4.00,14,6,8,$32.00,,actual
2023-09-02,8/31/2023,2023,BFM,Eggplant Mini - pint,$5.00,0,0,0,$0.00,,actual
2023-09-02,8/31/2023,2023,BFM,Eggplant Mini - quart,$9.00,0,0,0,$0.00,,actual
2023-09-02,8/31/2023,2023,BFM,Garlic - lb,$16.00,20,5,15,$240.00,,actual
2023-09-02,8/31/2023,2023,BFM,Kale Curly - bunch,$4.00,40,4,36,$144.00,,actual
2023-09-02,8/31/2023,2023,BFM,Kale Lacinato - bunch,$4.00,40,0,40,$160.00,,actual
2023-09-02,8/31/2023,2023,BFM,Lettuce Mini/Gem - head,$3.00,20,4,16,$48.00,Variety: Red,actual
2023-09-02,8/31/2023,2023,BFM,Lettuce Mini/Gem - head,$3.00,44,1,43,$129.00,Variety: Blush,actual
2023-09-02,8/31/2023,2023,BFM,Parsley - bunch,$3.50,20,6,14,$49.00,,actual
2023-09-02,8/31/2023,2023,BFM,Pepper Carmen - lb,$5.00,34.4,12,22.4,$112.00,,actual
2023-09-02,8/31/2023,2023,BFM,Pepper Hot - each,$1.00,65,44,21,$21.00,,actual
2023-09-02,8/31/2023,2023,BFM,Pepper Hot - each,$1.00,35,8,27,$27.00,Variety: Long,actual
2023-09-02,8/31/2023,2023,BFM,Pepper Shishito - pint,$5.00,10,1,9,$45.00,,actual
2023-09-02,8/31/2023,2023,BFM,Pepper Shishito - quart,$9.00,18,2,16,$144.00,,actual
2023-09-02,8/31/2023,2023,BFM,Potato Blue - lb,$3.50,30,2,28,$98.00,,actual
2023-09-02,8/31/2023,2023,BFM,Potato White - lb,$3.50,40,2,38,$133.00,,actual
2023-09-02,8/31/2023,2023,BFM,Summer Mix - 1/3 lb,$6.00,24,0,24,$144.00,,actual
2023-09-02,8/31/2023,2023,BFM,Summer Mix - 2/3 lb,$12.00,25,0,25,$300.00,,actual
2023-09-02,8/31/2023,2023,BFM,Tomato Cherry - pint,$5.00,0,0,0,$0.00,Variety: Sungold,actual
2023-09-02,8/31/2023,2023,BFM,Tomato Cherry - pint,$5.00,66,4,62,$310.00,Variety: Rainbow,actual
2023-09-02,8/31/2023,2023,BFM,Tomato Heirloom - lb,$4.00,125,60,65,$260.00,,actual
2023-09-02,8/31/2023,2023,BFM,Winter Squash Acorn Type - lb,$3.00,39.75,24.4,15.35,$46.05,,actual
2023-09-02,8/31/2023,2023,BFM,Winter Squash Delicata - lb,$3.50,48.3,0,48.3,$169.05,,actual
2023-09-02,8/31/2023,2023,KFM,Basil - bunch,$3.50,66,0,66,$231.00,,actual
2023-09-02,8/31/2023,2023,KFM,Bean Snap - bunch,$5.00,66,0,66,$330.00,,actual
2023-09-02,8/31/2023,2023,KFM,Beets Red - bunch,$4.00,27,0,27,$108.00,,actual
2023-09-02,8/31/2023,2023,KFM,Cabbage - lb,$2.00,27.6,0,27.6,$55.20,Variety: Caraflex,actual
2023-09-02,8/31/2023,2023,KFM,Cabbage - lb,$2.00,43,4.4,38.6,$77.20,Variety: Red,actual
2023-09-02,8/31/2023,2023,KFM,Cabbage - lb,$2.00,12.8,0,12.8,$25.60,Variety: Tendersweet,actual
2023-09-02,8/31/2023,2023,KFM,Cabbage - lb,$2.00,10.5,0,10.5,$21.00,Variety: Savoy,actual
2023-09-02,8/31/2023,2023,KFM,Carrot Bulk - lb,$3.50,83,40,43,$150.50,,actual
2023-09-02,8/31/2023,2023,KFM,Celery - bunch,$4.00,17,0,17,$68.00,,actual
2023-09-02,8/31/2023,2023,KFM,Chard - bunch,$4.00,20,0,20,$80.00,,actual
2023-09-02,8/31/2023,2023,KFM,Cilantro - bunch,$3.50,42,0,42,$147.00,,actual
2023-09-02,8/31/2023,2023,KFM,Collards - bunch,$4.00,30,4,26,$104.00,,actual
2023-09-02,8/31/2023,2023,KFM,Cucumber - lb,$3.00,80,7.5,72.5,$217.50,,actual
2023-09-02,8/31/2023,2023,KFM,Cucumber Pickling - lb,$3.00,75,16,59,$177.00,,actual
2023-09-02,8/31/2023,2023,KFM,Dandelion - bunch,$4.00,20,1,19,$76.00,,actual
2023-09-02,8/31/2023,2023,KFM,Dill - bunch,$3.50,0,0,0,$0.00,,actual
2023-09-02,8/31/2023,2023,KFM,Eggplant - lb,$4.00,17,0,17,$68.00,,actual
2023-09-02,8/31/2023,2023,KFM,Eggplant Mini - pint,$5.00,11,0,11,$55.00,,actual
2023-09-02,8/31/2023,2023,KFM,Eggplant Mini - quart,$9.00,0,0,0,$0.00,,actual
2023-09-02,8/31/2023,2023,KFM,Garlic - lb,$16.00,25,0,25,$400.00,,actual
2023-09-02,8/31/2023,2023,KFM,Kale Curly - bunch,$4.00,35,0,35,$140.00,,actual
2023-09-02,8/31/2023,2023,KFM,Kale Lacinato - bunch,$4.00,60,0,60,$240.00,,actual
2023-09-02,8/31/2023,2023,KFM,Lettuce Mini/Gem - head,$3.00,26,0,26,$78.00,Variety: Red,actual
2023-09-02,8/31/2023,2023,KFM,Lettuce Mini/Gem - head,$3.00,51,0,51,$153.00,Variety: Blush,actual
2023-09-02,8/31/2023,2023,KFM,Parsley - bunch,$3.50,48,0,48,$168.00,,actual
2023-09-02,8/31/2023,2023,KFM,Pepper Carmen - lb,$5.00,57.4,1,56.4,$282.00,,actual
2023-09-02,8/31/2023,2023,KFM,Pepper Hot - each,$1.00,100,5,95,$95.00,,actual
2023-09-02,8/31/2023,2023,KFM,Pepper Hot - each,$1.00,50,0,50,$50.00,Variety: Long,actual
2023-09-02,8/31/2023,2023,KFM,Pepper Mini - quart,$7.00,10,0,10,$70.00,,actual
2023-09-02,8/31/2023,2023,KFM,Pepper Shishito - pint,$5.00,20,0,20,$100.00,,actual
2023-09-02,8/31/2023,2023,KFM,Pepper Shishito - quart,$9.00,35,1,34,$306.00,,actual
2023-09-02,8/31/2023,2023,KFM,Potato Blue - lb,$3.50,39,2,37,$129.50,,actual
2023-09-02,8/31/2023,2023,KFM,Potato White - lb,$3.50,47.75,2,45.75,$160.13,,actual
2023-09-02,8/31/2023,2023,KFM,Summer Mix - 1/3 lb,$6.00,25,0,25,$150.00,,actual
2023-09-02,8/31/2023,2023,KFM,Summer Mix - 2/3 lb,$12.00,40,0,40,$480.00,,actual
2023-09-02,8/31/2023,2023,KFM,Tomato Cherry - pint,$5.00,29,0,29,$145.00,Variety: Sungold,actual
2023-09-02,8/31/2023,2023,KFM,Tomato Cherry - pint,$5.00,86,0,86,$430.00,Variety: Rainbow,actual
2023-09-02,8/31/2023,2023,KFM,Tomato Heirloom - lb,$4.00,200,74,126,$504.00,,actual
2023-09-02,8/31/2023,2023,KFM,Winter Squash Acorn Type - lb,$3.00,59.6,40,19.6,$58.80,,actual
2023-09-02,8/31/2023,2023,KFM,Winter Squash Delicata - lb,$3.50,59.2,4,55.2,$193.20,,actual
2023-09-09,9/7/2023,2023,BFM,Arugula - 1/3 lb,$6.00,0,0,0,$0.00,,actual
2023-09-09,9/7/2023,2023,BFM,Arugula - 2/3 lb,$12.00,0,0,0,$0.00,,actual
2023-09-09,9/7/2023,2023,BFM,Basil - bunch,$3.50,40,0,40,$140.00,,actual
2023-09-09,9/7/2023,2023,BFM,Bean Snap - bunch,$5.00,0,0,0,$0.00,,actual
2023-09-09,9/7/2023,2023,BFM,Beets Golden - bunch,$5.00,16,0,16,$80.00,,actual
2023-09-09,9/7/2023,2023,BFM,Beets Red - bunch,$4.00,13,0,13,$52.00,,actual
2023-09-09,9/7/2023,2023,BFM,Broccolini - bunch,$6.00,44,0,44,$264.00,,actual
2023-09-09,9/7/2023,2023,BFM,Cabbage - lb,$2.00,0,0,0,$0.00,Variety: Caraflex,actual
2023-09-09,9/7/2023,2023,BFM,Cabbage - lb,$2.00,0,0,0,$0.00,Variety: Red,actual
2023-09-09,9/7/2023,2023,BFM,Cabbage - lb,$2.00,0,0,0,$0.00,Variety: Tendersweet,actual
2023-09-09,9/7/2023,2023,BFM,Cabbage - lb,$2.00,0,0,0,$0.00,Variety: Savoy,actual
2023-09-09,9/7/2023,2023,BFM,Carrot Bulk - lb,$3.50,40,0,40,$140.00,,actual
2023-09-09,9/7/2023,2023,BFM,Chard - bunch,$4.00,26,0,26,$104.00,,actual
2023-09-09,9/7/2023,2023,BFM,Cilantro - bunch,$3.50,30,4,26,$91.00,,actual
2023-09-09,9/7/2023,2023,BFM,Collards - bunch,$4.00,18,0,18,$72.00,,actual
2023-09-09,9/7/2023,2023,BFM,Cucumber - lb,$3.00,90,0,90,$270.00,,actual
2023-09-09,9/7/2023,2023,BFM,Cucumber Pickling - lb,$3.00,29,0,29,$87.00,,actual
2023-09-09,9/7/2023,2023,BFM,Dandelion - bunch,$4.00,10,0,10,$40.00,,actual
2023-09-09,9/7/2023,2023,BFM,Garlic - lb,$16.00,10,0,10,$160.00,,actual
2023-09-09,9/7/2023,2023,BFM,Kale Curly - bunch,$4.00,35,1,34,$136.00,,actual
2023-09-09,9/7/2023,2023,BFM,Kale Lacinato - bunch,$4.00,40,0,40,$160.00,,actual
2023-09-09,9/7/2023,2023,BFM,Pepper Carmen - lb,$5.00,50,16,34,$170.00,,actual
2023-09-09,9/7/2023,2023,BFM,Pepper Hot - each,$1.00,45,29,16,$16.00,,actual
2023-09-09,9/7/2023,2023,BFM,Pepper Hot - each,$1.00,30,7,23,$23.00,Variety: Long,actual
2023-09-09,9/7/2023,2023,BFM,Pepper Mini - pint,$4.00,6,0,6,$24.00,,actual
2023-09-09,9/7/2023,2023,BFM,Pepper Mini - quart,$7.00,22,3,19,$133.00,,actual
2023-09-09,9/7/2023,2023,BFM,Pepper Shishito - pint,$5.00,9,1,8,$40.00,,actual
2023-09-09,9/7/2023,2023,BFM,Pepper Shishito - quart,$9.00,16,5,11,$99.00,,actual
2023-09-09,9/7/2023,2023,BFM,Potato White - lb,$3.50,0,0,0,$0.00,Variety: Red,actual
2023-09-09,9/7/2023,2023,BFM,Radish Round Purple - bunch,$3.50,30,0,30,$105.00,,actual
2023-09-09,9/7/2023,2023,BFM,Summer Mix - 1/3 lb,$6.00,25,0,25,$150.00,,actual
2023-09-09,9/7/2023,2023,BFM,Summer Mix - 2/3 lb,$12.00,25,0,25,$300.00,,actual
2023-09-09,9/7/2023,2023,BFM,Tomato Cherry - pint,$5.00,15,0,15,$75.00,Variety: Sungold,actual
2023-09-09,9/7/2023,2023,BFM,Tomato Cherry - pint,$5.00,45,6,39,$195.00,Variety: Rainbow,actual
2023-09-09,9/7/2023,2023,BFM,Tomato Heirloom - lb,$5.00,50,5,45,$225.00,,actual
2023-09-09,9/7/2023,2023,BFM,Winter Squash Acorn Type - lb,$3.50,35,5,30,$105.00,,actual
2023-09-09,9/7/2023,2023,BFM,Winter Squash Delicata - lb,$3.50,7,0,7,$24.50,,actual
2023-09-09,9/7/2023,2023,KFM,Arugula - 1/3 lb,$6.00,0,0,0,$0.00,,actual
2023-09-09,9/7/2023,2023,KFM,Arugula - 2/3 lb,$12.00,0,0,0,$0.00,,actual
2023-09-09,9/7/2023,2023,KFM,Basil - bunch,$3.50,60,0,60,$210.00,,actual
2023-09-09,9/7/2023,2023,KFM,Bean Snap - bunch,$5.00,30,0,30,$150.00,,actual
2023-09-09,9/7/2023,2023,KFM,Beets Golden - bunch,$5.00,23,0,23,$115.00,,actual
2023-09-09,9/7/2023,2023,KFM,Beets Red - bunch,$4.00,22,0,22,$88.00,,actual
2023-09-09,9/7/2023,2023,KFM,Broccolini - bunch,$5.00,66,0,66,$330.00,,actual
2023-09-09,9/7/2023,2023,KFM,Cabbage - lb,$2.00,0,0,0,$0.00,Variety: Caraflex,actual
2023-09-09,9/7/2023,2023,KFM,Cabbage - lb,$2.00,0,0,0,$0.00,Variety: Red,actual
2023-09-09,9/7/2023,2023,KFM,Cabbage - lb,$2.00,0,0,0,$0.00,Variety: Tendersweet,actual
2023-09-09,9/7/2023,2023,KFM,Cabbage - lb,$2.00,0,0,0,$0.00,Variety: Savoy,actual
2023-09-09,9/7/2023,2023,KFM,Carrot Bulk - lb,$3.50,50,0,50,$175.00,,actual
2023-09-09,9/7/2023,2023,KFM,Chard - bunch,$4.00,22,0,22,$88.00,,actual
2023-09-09,9/7/2023,2023,KFM,Cilantro - bunch,$3.50,66,0,66,$231.00,,actual
2023-09-09,9/7/2023,2023,KFM,Collards - bunch,$4.00,25,2,23,$92.00,,actual
2023-09-09,9/7/2023,2023,KFM,Cucumber - lb,$3.00,75.5,0,75.5,$226.50,,actual
2023-09-09,9/7/2023,2023,KFM,Cucumber Pickling - lb,$3.00,50,0,50,$150.00,,actual
2023-09-09,9/7/2023,2023,KFM,Dandelion - bunch,$4.00,20,2,18,$72.00,,actual
2023-09-09,9/7/2023,2023,KFM,Garlic - lb,$16.00,15,0,15,$240.00,,actual
2023-09-09,9/7/2023,2023,KFM,Kale Curly - bunch,$4.00,30,0,30,$120.00,,actual
2023-09-09,9/7/2023,2023,KFM,Kale Lacinato - bunch,$4.00,61,0,61,$244.00,,actual
2023-09-09,9/7/2023,2023,KFM,Pepper Carmen - lb,$5.00,94,7,87,$435.00,,actual
2023-09-09,9/7/2023,2023,KFM,Pepper Hot - each,$1.00,120,20,100,$100.00,,actual
2023-09-09,9/7/2023,2023,KFM,Pepper Hot - each,$1.00,50,12,38,$38.00,Variety: Long,actual
2023-09-09,9/7/2023,2023,KFM,Pepper Mini - pint,$4.00,6,0,6,$24.00,,actual
2023-09-09,9/7/2023,2023,KFM,Pepper Mini - quart,$7.00,27,4,23,$161.00,,actual
2023-09-09,9/7/2023,2023,KFM,Pepper Shishito - pint,$5.00,20,1,19,$95.00,,actual
2023-09-09,9/7/2023,2023,KFM,Pepper Shishito - quart,$9.00,30,4,26,$234.00,,actual
2023-09-09,9/7/2023,2023,KFM,Potato White - lb,$3.50,40,1.6,38.4,$134.40,Variety: Red,actual
2023-09-09,9/7/2023,2023,KFM,Radish Round Purple - bunch,$3.50,30,0,30,$105.00,,actual
2023-09-09,9/7/2023,2023,KFM,Summer Mix - 1/3 lb,$6.00,30,0,30,$180.00,,actual
2023-09-09,9/7/2023,2023,KFM,Summer Mix - 2/3 lb,$12.00,40,0,40,$480.00,,actual
2023-09-09,9/7/2023,2023,KFM,Tomato Cherry - pint,$5.00,56,0,56,$280.00,Variety: Sungold,actual
2023-09-09,9/7/2023,2023,KFM,Tomato Cherry - pint,$5.00,26,0,26,$130.00,Variety: Rainbow,actual
2023-09-09,9/7/2023,2023,KFM,Tomato Heirloom - lb,$5.00,75,2.5,72.5,$362.50,,actual
2023-09-09,9/7/2023,2023,KFM,Winter Squash Acorn Type - lb,$3.50,15,1,14,$49.00,,actual
2023-09-09,9/7/2023,2023,KFM,Winter Squash Delicata - lb,$3.50,33,0,33,$115.50,,actual
2023-09-16,9/14/2023,2023,BFM,Arugula - 1/3 lb,$6.00,20,0,20,$120.00,,actual
2023-09-16,9/14/2023,2023,BFM,Arugula - 2/3 lb,$12.00,8,0,8,$96.00,,actual
2023-09-16,9/14/2023,2023,BFM,Basil - bunch,$3.50,30,0,30,$105.00,,actual
2023-09-16,9/14/2023,2023,BFM,Beets Golden - bunch,$5.00,22,0,22,$110.00,,actual
2023-09-16,9/14/2023,2023,BFM,Beets Red - bunch,$4.00,17,0,17,$68.00,,actual
2023-09-16,9/14/2023,2023,BFM,Braising Mix - 1 lb,$7.00,0,0,0,$0.00,,actual
2023-09-16,9/14/2023,2023,BFM,Broccolini - bunch,$6.00,80,0,80,$480.00,,actual
2023-09-16,9/14/2023,2023,BFM,Cabbage - lb,$2.00,0,0,0,$0.00,Variety: Caraflex,actual
2023-09-16,9/14/2023,2023,BFM,Cabbage - lb,$2.00,37.2,0,37.2,$74.40,Variety: Red,actual
2023-09-16,9/14/2023,2023,BFM,Cabbage - lb,$2.00,0,0,0,$0.00,Variety: Tendersweet,actual
2023-09-16,9/14/2023,2023,BFM,Cabbage - lb,$2.00,0,0,0,$0.00,Variety: Savoy,actual
2023-09-16,9/14/2023,2023,BFM,Cabbage Chinese - lb,$2.00,13.75,0,13.75,$27.50,,actual
2023-09-16,9/14/2023,2023,BFM,Carrot - bunch,$5.00,33,0,33,$165.00,,actual
2023-09-16,9/14/2023,2023,BFM,Chard - bunch,$4.00,27,2,25,$100.00,,actual
2023-09-16,9/14/2023,2023,BFM,Collards - bunch,$4.00,18,5,13,$52.00,,actual
2023-09-16,9/14/2023,2023,BFM,Cucumber - lb,$3.00,135,40,95,$285.00,,actual
2023-09-16,9/14/2023,2023,BFM,Cucumber Pickling - lb,$3.00,25,0,25,$75.00,,actual
2023-09-16,9/14/2023,2023,BFM,Dandelion - bunch,$4.00,12,0,12,$48.00,,actual
2023-09-16,9/14/2023,2023,BFM,Garlic - lb,$16.00,10,0,10,$160.00,,actual
2023-09-16,9/14/2023,2023,BFM,Kale Curly - bunch,$4.00,30,3,27,$108.00,,actual
2023-09-16,9/14/2023,2023,BFM,Kale Lacinato - bunch,$4.00,53,3,50,$200.00,,actual
2023-09-16,9/14/2023,2023,BFM,Kohlrabi - bunch,$4.00,15,1,14,$56.00,,actual
2023-09-16,9/14/2023,2023,BFM,Parsley - bunch,$3.50,18,0,18,$63.00,,actual
2023-09-16,9/14/2023,2023,BFM,Pepper Carmen - lb,$5.00,50,14,36,$180.00,,actual
2023-09-16,9/14/2023,2023,BFM,Pepper Hot - each,$1.00,25,5,20,$20.00,,actual
2023-09-16,9/14/2023,2023,BFM,Pepper Hot - each,$1.00,25,12,13,$13.00,Variety: Long,actual
2023-09-16,9/14/2023,2023,BFM,Pepper Mini - pint,$4.00,11,0,11,$44.00,,actual
2023-09-16,9/14/2023,2023,BFM,Pepper Mini - quart,$7.00,18,0,18,$126.00,,actual
2023-09-16,9/14/2023,2023,BFM,Pepper Shishito - pint,$5.00,9,0,9,$45.00,,actual
2023-09-16,9/14/2023,2023,BFM,Pepper Shishito - quart,$9.00,10,2,8,$72.00,,actual
2023-09-16,9/14/2023,2023,BFM,Potato White - lb,$3.50,40,5,35,$122.50,Variety: Red,actual
2023-09-16,9/14/2023,2023,BFM,Radish French Breakfast - bunch,$3.50,41,3,38,$133.00,,actual
2023-09-16,9/14/2023,2023,BFM,Radish Round - bunch,$3.50,16,0,16,$56.00,,actual
2023-09-16,9/14/2023,2023,BFM,Radish Round Purple - bunch,$3.50,23,0,23,$80.50,,actual
2023-09-16,9/14/2023,2023,BFM,Summer Mix - 1/3 lb,$6.00,14,0,14,$84.00,,actual
2023-09-16,9/14/2023,2023,BFM,Summer Mix - 2/3 lb,$12.00,30,0,30,$360.00,,actual
2023-09-16,9/14/2023,2023,BFM,Tomato Cherry - pint,$5.00,41,0,41,$205.00,Variety: Sungold,actual
2023-09-16,9/14/2023,2023,BFM,Tomato Cherry - pint,$5.00,30,0,30,$150.00,Variety: Rainbow,actual
2023-09-16,9/14/2023,2023,BFM,Tomato Heirloom - lb,$5.00,34,0,34,$170.00,,actual
2023-09-16,9/14/2023,2023,BFM,Winter Squash Acorn Type - lb,$3.50,28.75,7,21.75,$76.13,,actual
2023-09-16,9/14/2023,2023,BFM,Winter Squash Delicata - lb,$3.50,30.6,4,26.6,$93.10,,actual
2023-09-16,9/14/2023,2023,KFM,Arugula - 1/3 lb,$6.00,20,0,20,$120.00,,actual
2023-09-16,9/14/2023,2023,KFM,Arugula - 2/3 lb,$12.00,10,0,10,$120.00,,actual
2023-09-16,9/14/2023,2023,KFM,Basil - bunch,$3.50,50,2,48,$168.00,,actual
2023-09-16,9/14/2023,2023,KFM,Bean Snap - bunch,$5.00,21,0,21,$105.00,,actual
2023-09-16,9/14/2023,2023,KFM,Beets Golden - bunch,$5.00,27,0,27,$135.00,,actual
2023-09-16,9/14/2023,2023,KFM,Beets Red - bunch,$4.00,23,0,23,$92.00,,actual
2023-09-16,9/14/2023,2023,KFM,Braising Mix - 1 lb,$7.00,0,0,0,$0.00,,actual
2023-09-16,9/14/2023,2023,KFM,Broccolini - bunch,$6.00,146,0,146,$876.00,,actual
2023-09-16,9/14/2023,2023,KFM,Cabbage - lb,$2.00,0,0,0,$0.00,Variety: Caraflex,actual
2023-09-16,9/14/2023,2023,KFM,Cabbage - lb,$2.00,49.6,2,47.6,$95.20,Variety: Red,actual
2023-09-16,9/14/2023,2023,KFM,Cabbage - lb,$2.00,0,0,0,$0.00,Variety: Tendersweet,actual
2023-09-16,9/14/2023,2023,KFM,Cabbage - lb,$2.00,0,0,0,$0.00,Variety: Savoy,actual
2023-09-16,9/14/2023,2023,KFM,Cabbage Chinese - lb,$2.00,25,0,25,$50.00,,actual
2023-09-16,9/14/2023,2023,KFM,Carrot - bunch,$5.00,50,0,50,$250.00,,actual
2023-09-16,9/14/2023,2023,KFM,Chard - bunch,$4.00,22,0,22,$88.00,,actual
2023-09-16,9/14/2023,2023,KFM,Collards - bunch,$4.00,22,0,22,$88.00,,actual
2023-09-16,9/14/2023,2023,KFM,Cucumber - lb,$3.00,90,2,88,$264.00,,actual
2023-09-16,9/14/2023,2023,KFM,Cucumber Pickling - lb,$3.00,49,3,46,$138.00,,actual
2023-09-16,9/14/2023,2023,KFM,Dandelion - bunch,$4.00,18,0,18,$72.00,,actual
2023-09-16,9/14/2023,2023,KFM,Garlic - lb,$16.00,15,0,15,$240.00,,actual
2023-09-16,9/14/2023,2023,KFM,Kale Curly - bunch,$4.00,30,1,29,$116.00,,actual
2023-09-16,9/14/2023,2023,KFM,Kale Lacinato - bunch,$4.00,75,0,75,$300.00,,actual
2023-09-16,9/14/2023,2023,KFM,Kohlrabi - bunch,$4.00,22,0,22,$88.00,,actual
2023-09-16,9/14/2023,2023,KFM,Parsley - bunch,$3.50,22,0,22,$77.00,,actual
2023-09-16,9/14/2023,2023,KFM,Pepper Carmen - lb,$5.00,210,27,183,$915.00,,actual
2023-09-16,9/14/2023,2023,KFM,Pepper Hot - each,$1.00,100,16,84,$84.00,,actual
2023-09-16,9/14/2023,2023,KFM,Pepper Hot - each,$1.00,40,10,30,$30.00,Variety: Long,actual
2023-09-16,9/14/2023,2023,KFM,Pepper Mini - pint,$4.00,14,1,13,$52.00,,actual
2023-09-16,9/14/2023,2023,KFM,Pepper Mini - quart,$7.00,18,3,15,$105.00,,actual
2023-09-16,9/14/2023,2023,KFM,Pepper Shishito - pint,$5.00,20,2,18,$90.00,,actual
2023-09-16,9/14/2023,2023,KFM,Pepper Shishito - quart,$9.00,12,1,11,$99.00,,actual
2023-09-16,9/14/2023,2023,KFM,Potato White - lb,$3.50,45,14,31,$108.50,Variety: Red,actual
2023-09-16,9/14/2023,2023,KFM,Radish French Breakfast - bunch,$3.50,48,19,29,$101.50,,actual
2023-09-16,9/14/2023,2023,KFM,Radish Round - bunch,$3.50,20,3,17,$59.50,,actual
2023-09-16,9/14/2023,2023,KFM,Radish Round Purple - bunch,$3.50,60,8,52,$182.00,,actual
